uid,nama,deskripsi,rating_avg,rating_total,price_level,price_label,status,status_label,kategori,address,area_type,kecamatan,kodepos,latitude,longitude,shortLink,createTime
bd0a137e-ef9d-455d-b8a9-00f50e602667,"Keikpop by The Food Chain, Grand Wisata",,4.3,0.0,3,Mahal,1,Aktif,"Sweets, Roti","Celebration Boulevard, Grand Wisata Residence, Dukuh Bima, Lambangsari, Kabupaten Bekasi, Jawa Barat, Jawa, 17510, Indonesia",Kabupaten Bekasi,Lambangsari,17510,-6.281504539188249,107.04649365936152,https://gofood.link/a/ADsnrEu,2021-04-16T16:19:24.493Z
4b8f46fd-e264-4e43-b058-574b9d1074ab,"Esteh Indonesia, Jababeka Cikarang",,4.8,0.0,2,Menengah,1,Aktif,Minuman,"Jalan Kedasih Raya, Jababeka, Pasirsari, Kabupaten Bekasi, Jawa Barat, Jawa, 17530, Indonesia",Kabupaten Bekasi,Pasirsari,17530,-6.300166,107.16198,https://gofood.link/a/AQtsoom,2021-05-07T14:33:35.790Z
b133b3c5-8832-4750-9c00-b2180e905307,"Solaria, Kota Harapan Indah Bekasi",,4.8,0.0,3,Mahal,1,Aktif,Aneka nasi,"Jalan Harapan Indah Bulevar, Kota Harapan Indah, Medansatria, Kota Bekasi, Jawa Barat, Jawa, 17132, Indonesia",Kota Bekasi,Medansatria,17132,-6.19001,106.976,https://gofood.link/a/AQuh7yq,2021-05-07T15:12:23.895Z
bf377553-c2bd-43db-95d6-102caaa7fe37,"HokBen Kitchen, Perumnas 3 Bekasi",,4.7,0.0,3,Mahal,1,Aktif,"Cepat saji, Jepang","Aren Jaya, Kota Bekasi, Jawa Barat, Jawa, 17111, Indonesia",Kota Bekasi,,17111,-6.24465,107.039402,https://gofood.link/a/AZrngk3,2021-05-24T15:08:30.537Z
30c14ce1-11e4-4914-8204-2457a09b2f52,"HokBen, Kitchen Rawalumbu",,4.8,0.0,3,Mahal,1,Aktif,"Jepang, Cepat saji, Ayam & bebek","Jalan Pramuka, Jembatan Nol, Rawalumbu, Sepanjangjaya, Kota Bekasi, Jawa Barat, Jawa, 17175, Indonesia",Kota Bekasi,Sepanjangjaya,17175,-6.2694600000000005,107.003008,https://gofood.link/a/AmZG7eW,2021-03-16T10:04:21.533Z
b6b69a14-78ee-4831-a753-8dd0b3ed29ff,"Hokben, Ruko Jatibening",,4.8,0.0,3,Mahal,1,Aktif,"Jepang, Ayam & bebek, Cepat saji","Jalan Raya Jatibening, Perum Dosen IKIP, Jatibening, Kota Bekasi, Jawa Barat, Jawa, 17412, Indonesia",Kota Bekasi,Jatibening,17412,-6.266859,106.943498,https://gofood.link/a/AmZwpxJ,2021-03-16T09:56:28.301Z
0eff03d4-ae15-4ff3-a405-0a35be620d09,"Kopi Janji Jiwa & Jiwa Toast, Vasanta Innopark",,4.8,0.0,2,Menengah,1,Aktif,"Kopi, Minuman, Roti, Jajanan","Jalan Kalimantan, MM2100 Industrial Town, Gandamekar, Kabupaten Bekasi, Jawa Barat, Jawa, 17520, Indonesia",Kabupaten Bekasi,Gandamekar,17520,-6.290855,107.085797,https://gofood.link/a/AutW5no,2021-03-30T15:19:42.643Z
f66b0c95-fa6c-46d2-9234-95632dfd907e,"Burger Bangor Express, Jatiasih",,4.8,0.0,3,Mahal,1,Aktif,"Barat, Cepat saji, Ayam & bebek","Jalan Wibawa Mukti II, Komplek Pemda Jatiasih, Jatimekar, Kota Bekasi, Jawa Barat, Jawa, 17423, Indonesia",Kota Bekasi,Jatimekar,17423,-6.294375,106.959881,https://gofood.link/a/Az66wZw,2021-04-08T09:17:00.159Z
73fe9e2e-8438-441f-b3b0-6cff1769fccc,"HokBen, Ruko Tambun City",,4.7,0.0,3,Mahal,1,Aktif,"Cepat saji, Jepang, Jajanan","Ruko Tambun City, Jalan Hasanuddin, Kompas, Tambun, Kabupaten Bekasi, Jawa Barat, Jawa, 17520, Indonesia",Kabupaten Bekasi,Tambun,17520,-6.264525,107.071307,https://gofood.link/a/B41uXP3,2021-05-31T09:55:14.680Z
1f46e9d7-7e92-4ee0-8817-c8bd9865f017,"HokBen, Kitchen Bintara",,4.8,0.0,3,Mahal,1,Aktif,"Jepang, Cepat saji, Ayam & bebek","McDonald's, 17, Jalan Bintara Raya, Kranji, Bintara, Kota Bekasi, Jawa Barat, Jawa, 17134, Indonesia",Kota Bekasi,Bintara,17134,-6.233203,106.965987,https://gofood.link/a/B6jhrSy,2021-06-04T19:03:26.784Z
654aaedf-1b1e-419b-a9f3-6756d4ae1a91,"Nasi Goreng Gila Dua Saudara, Anggrek Raya",,4.5,0.0,2,Menengah,1,Aktif,"Aneka nasi, Cepat saji, Seafood","Jalan Anggrek Raya, Kranji, Kota Bekasi, Jawa Barat, Jawa, 17136, Indonesia",Kota Bekasi,Kranji,17136,-6.237208514823878,106.9783317670226,https://gofood.link/a/BCfPx31,2021-08-02T13:19:31.709Z
23b2b766-5e4b-4f95-ae0b-10c53bfb2630,KEBULI JORDAN BEKASI,,4.8,0.0,3,Mahal,1,Aktif,"Aneka nasi, Cepat saji, Timur Tengah","Jalan Raya Pondok Cipta, Kranji, Bintara, Kota Bekasi, Jawa Barat, Jawa, 17134, Indonesia",Kota Bekasi,Bintara,17134,-6.231340218558214,106.95987515151502,https://gofood.link/a/BM8zDNQ,2021-08-19T09:51:33.324Z
c91d0522-428b-4c39-aa26-2e17f0c088eb,"JCO, Jati Asih Stand Alone",,4.6,0.0,3,Mahal,1,Aktif,Sweets,"Jalan Wibawa Mukti II, Villa Jatirasa, Pamahan, Jatimekar, Kota Bekasi, Jawa Barat, Jawa, 17423, Indonesia",Kota Bekasi,Jatimekar,17423,-6.296554526081978,106.95886276939724,https://gofood.link/a/BU4SwSm,2021-09-01T14:00:24.602Z
c7290d51-aada-4cbb-beda-8506b4a64e60,"JCO, Plaza Metropolitan Tambun",,4.6,0.0,3,Mahal,1,Aktif,Sweets,"KFC, Jalan Hasanuddin, Kompas, Tambun, Kabupaten Bekasi, Jawa Barat, Jawa, 17520, Indonesia",Kabupaten Bekasi,Tambun,17520,-6.265504170999367,107.07285145034564,https://gofood.link/a/BU4zdqq,2021-09-01T13:46:19.882Z
28268e0d-8db3-40aa-92fd-e4ff3c0a82c0,"JCO, Ruko Graha Boulevard Summarecon Bekasi",,4.5,0.0,3,Mahal,1,Aktif,Sweets,"J.CO Donuts & Coffee - Ruko Graha Bulevar Summarecon Bekasi, Jalan Bulevar Ahmad Yani, Summarecon Bekasi, Harapan Mulya, Kota Bekasi, Jawa Barat, Jawa, 17143, Indonesia",Kota Bekasi,Harapan Mulya,17143,-6.226502712327375,106.99579508299212,https://gofood.link/a/BU7Lsr7,2021-09-01T16:16:55.549Z
9e8be745-2e2d-4d3b-98ac-825de0b29679,NASI PADANG AMBUN PAGI TELUK PUCUNG,,4.8,0.0,2,Menengah,1,Aktif,Cepat saji,"Telukpucung, Kota Bekasi, Jawa Barat, Jawa, 17121, Indonesia",Kota Bekasi,,17121,-6.204116625750546,107.02995155006649,https://gofood.link/a/BVvMyxN,2021-09-04T07:57:08.532Z
c64b7b82-9e66-4be4-a8b0-c439f52ff4c3,"HokBen Kitchen, Cifest",,4.7,0.0,3,Mahal,1,Aktif,Jepang,"Jalan Cifest Raya, Ciantra, Kabupaten Bekasi, Jawa Barat, Jawa, 17550, Indonesia",Kabupaten Bekasi,Ciantra,17550,-6.342339,107.118802,https://gofood.link/a/BakDMkw,2021-06-12T10:27:13.395Z
3a6ca341-46a2-4689-9189-7dc83dc6738c,"HokBen Kitchen, Marakash",,4.7,0.0,3,Mahal,1,Aktif,Jepang,"Jalan Kavling Taman Wisala, Grand Pondok Ungu, Kabupaten Bekasi, Jawa Barat, Jawa, 17125, Indonesia",Kabupaten Bekasi,Grand Pondok Ungu,17125,-6.182919,107.012266,https://gofood.link/a/BakR53Y,2021-06-12T10:36:23.963Z
2b73bdbd-eebe-40a0-9362-5988dfd84d43,"Sushi Yay, Taman Galaxy",,4.8,0.0,3,Mahal,1,Aktif,"Jepang, Aneka nasi, Cepat saji, Ayam & bebek","Jalan Ruko Sentra Bisnis 5, Komplek Mayor, Markan, Jakasetia, Kota Bekasi, Jawa Barat, Jawa, 17147, Indonesia",Kota Bekasi,Jakasetia,17147,-6.278141975402832,106.97332000732422,https://gofood.link/a/BkRXYV7,2021-07-02T10:04:46.772Z
0300cec8-385b-43d0-892a-99e1d49f8985,"Burger Bangor Express, Agus Salim",,4.7,0.0,3,Mahal,1,Aktif,"Barat, Cepat saji, Ayam & bebek","Jalan KH. Agus Salim, Bekasi Jaya, Kota Bekasi, Jawa Barat, Jawa, 17112, Indonesia",Kota Bekasi,Bekasi Jaya,17112,-6.23094,107.01023,https://gofood.link/a/BuiWnqU,2021-07-18T11:07:58.914Z
dfac67d6-2bcd-4771-80dc-4afba82c0502,"ABD, Ayam Bang Dava, Ayam Geprek & Popcorn, Harapan Indah",,4.7,0.0,2,Menengah,1,Aktif,"Ayam & bebek, Aneka nasi, Cepat saji","Kota Harapan Indah, Pejuang, Kota Bekasi, Jawa Barat, Jawa, 17181, Indonesia",Kota Bekasi,Pejuang,17181,-6.187382,106.985884,https://gofood.link/a/BzkANxj,2021-07-28T00:20:28.568Z
7868dd90-52fa-4caf-a33b-8e6978435acc,"HokBen, Kitchen Kemang Pratama",,4.8,0.0,3,Mahal,1,Aktif,"Cepat saji, Jepang","Kemang Bakery, Jalan Kemang Pratama, Markan, Bojong Rawalumbu, Kota Bekasi, Jawa Barat, Jawa, 17114, Indonesia",Kota Bekasi,Bojong Rawalumbu,17114,-6.276598,106.988741,https://gofood.link/a/C1Vsobh,2021-09-14T14:27:17.955Z
843b55a0-1d47-4872-a494-aef3acfece88,"Sushi Yay, Grand Wisata",,4.8,0.0,3,Mahal,1,Aktif,"Aneka nasi, Jepang, Cepat saji, Ayam & bebek","Rimendi Photography Studio, BA1/28, Celebration Boulevard, Grand Wisata Residence, Dukuh Bima, Lambangsari, Kabupaten Bekasi, Jawa Barat, Jawa, 17510, Indonesia",Kabupaten Bekasi,Lambangsari,17510,-6.289749,107.044008,https://gofood.link/a/C2WWB4E,2021-09-16T13:12:12.868Z
8a6dc57c-b0cd-4f4a-9eac-1cdba9c9ae3e,"KFC, Djuanda Bekasi",,4.7,0.0,2,Menengah,1,Aktif,"Cepat saji, Ayam & bebek","Rawasemut, Kota Bekasi, Jawa Barat, Jawa, 17113, Indonesia",Kota Bekasi,,17113,-6.249742794069041,107.01502769648336,https://gofood.link/a/C5FAEYC,2021-09-21T17:53:11.365Z
2dd36462-6513-4f09-a2ae-a078fc545591,"Sushi Yay, Summarecon Bekasi",,4.7,0.0,3,Mahal,1,Aktif,"Aneka nasi, Jepang, Cepat saji, Ayam & bebek","Jalan Prima Harapan Regensi, Duta Harapan, Harapan Baru, Kota Bekasi, Jawa Barat, Jawa, 17122, Indonesia",Kota Bekasi,Harapan Baru,17122,-6.219055,107.014423,https://gofood.link/a/C5HPEdY,2021-09-21T19:38:03.090Z
a7a63521-13e6-46d1-a307-6fe9828c20b3,"Garbun Sus, Bekasi Timur",,4.8,0.0,3,Mahal,1,Aktif,"Roti, Jajanan","Jalan Rawa Indah, Perumahan Margahayu Jaya, Rawasemut, Kota Bekasi, Jawa Barat, Jawa, 17113, Indonesia",Kota Bekasi,Rawasemut,17113,-6.2555168,107.0125428,https://gofood.link/a/CDLQbYu,2021-11-23T14:08:59.670Z
ec690656-90df-4838-82f5-f187c3a23fd5,"Minum Yuk Kaka, Perjuangan",,4.8,0.0,4,Premium,1,Aktif,Minuman,"Jalan Perjuangan, Bekasi Jaya, Kota Bekasi, Jawa Barat, Jawa, 17142, Indonesia",Kota Bekasi,Bekasi Jaya,17142,-6.232981028402875,107.00143128633498,https://gofood.link/a/CM82AWY,2021-12-07T13:05:03.215Z
47468e90-0422-4df5-8563-cc289c11f018,"Solaria, Golden City Bekasi",,4.6,0.0,3,Mahal,1,Aktif,"Aneka nasi, Chinese","solaria, Jalan Lingkar Utara, Harapan Baru, Kota Bekasi, Jawa Barat, Jawa, 17121, Indonesia",Kota Bekasi,Harapan Baru,17121,-6.207841,107.021227,https://gofood.link/a/CMEu8p7,2021-12-08T13:48:19.882Z
b23d4d21-e02d-4c81-b2f0-ab6603f032b3,Ayam Penyet Tulang Lunak Abah Anom,,4.7,0.0,2,Menengah,1,Aktif,"Ayam & bebek, Aneka nasi, Seafood","Setiamekar, Kabupaten Bekasi, Jawa Barat, Jawa, 17111, Indonesia",Kabupaten Bekasi,,17111,-6.240971362346426,107.04899355769156,https://gofood.link/a/CMa6ysy,2021-12-07T14:42:34.422Z
bb9668d0-07e9-475d-939d-35e2095aee0a,"Bittersweet By Najla, Cibubur",,4.8,0.0,3,Mahal,1,Aktif,"Sweets, Jajanan","Kota Bekasi, Jawa Barat, Jawa, 17433, Indonesia",Kota Bekasi,,17433,-6.3751991,106.909277,https://gofood.link/a/CU3wFbU,2021-12-20T16:36:40.060Z
807f00e7-36f7-44a8-a581-a19609183c55,"Sushi Yay, Karang Satria Bekasi",,4.7,0.0,3,Mahal,1,Aktif,"Jepang, Cepat saji, Aneka nasi, Ayam & bebek","Jalan Karang Satria Raya, Karangsatria, Kabupaten Bekasi, Jawa Barat, Jawa, 17123, Indonesia",Kabupaten Bekasi,Karangsatria,17123,-6.223684,107.039056,https://gofood.link/a/CVCFF1G,2021-12-23T17:01:58.326Z
3a2dc24d-52b5-4556-a12d-c558b7bce84f,"Sushi Yay, Pondok Gede Bekasi",,4.7,0.0,3,Mahal,1,Aktif,"Jepang, Cepat saji, Aneka nasi, Ayam & bebek","Jalan Raya Jati Makmur, Jatimakmur, Kota Bekasi, Jawa Barat, Jawa, 17414, Indonesia",Kota Bekasi,Jatimakmur,17414,-6.285971,106.919503,https://gofood.link/a/CVCFcas,2021-12-23T17:01:34.898Z
a177a01a-011a-476b-96a2-b4c920924cdb,"Fore Coffee, Jatiwaringin",,4.8,0.0,3,Mahal,1,Aktif,"Kopi, Minuman, Cepat saji","Jalan Jati Waringin, Jatiwaringin, Kota Bekasi, Jawa Barat, Jawa, 17411, Indonesia",Kota Bekasi,Jatiwaringin,17411,-6.275944232114995,106.91291049728886,https://gofood.link/a/CeB68C9,2021-10-08T16:33:56.653Z
041afe7b-9b21-4e90-9670-64a5cf33ede6,"Sushi Yay, Transyogi Cibubur",,4.7,0.0,3,Mahal,1,Aktif,"Jepang, Aneka nasi, Cepat saji, Ayam & bebek","Jalan Wijaya Kusuma, Kota Bekasi, Jawa Barat, Jawa, 17435, Indonesia",Kota Bekasi,,17435,-6.374891,106.915886,https://gofood.link/a/CxtJBUG,2021-11-11T15:13:57.662Z
f7d06c1b-0cf6-43d8-88ba-75f8145a3db3,"Wingstop, Jatiasih",,4.7,0.0,3,Mahal,1,Aktif,"Ayam & bebek, Barat, Cepat saji, Aneka nasi, Jajanan","HokBen, Jalan Raya Jati Asih, Komplek Pemda Jatiasih, Jatimekar, Kota Bekasi, Jawa Barat, Jawa, 17423, Indonesia",Kota Bekasi,Jatimekar,17423,-6.29248,106.959551,https://gofood.link/a/D2PusGC,2022-01-04T11:00:26.930Z
b34a2eab-0520-4571-98c0-f131dd14888d,"Kopi Janji Jiwa & Jiwa Toast, Ruko Karang Satria",,4.7,0.0,2,Menengah,1,Aktif,"Roti, Jajanan, Kopi, Minuman","Jalan Karang Satria, Karangsatria, Kabupaten Bekasi, Jawa Barat, Jawa, 17123, Indonesia",Kabupaten Bekasi,Karangsatria,17123,-6.215398907385792,107.03330244567309,https://gofood.link/a/D3okwMJ,2022-01-05T12:49:12.442Z
f05ebe48-6357-4c09-8e3b-286cdc324772,"Mixue Summarecon, Bekasi",,4.7,0.0,2,Menengah,1,Aktif,"Minuman, Jajanan, Sweets","Summarecon Bekasi, Bekasi Jaya, Kota Bekasi, Jawa Barat, Jawa, 17142, Indonesia",Kota Bekasi,Bekasi Jaya,17142,-6.221459,107.013828,https://gofood.link/a/D4WZn8f,2022-01-08T12:03:39.045Z
e1d6c4d0-a4fb-4f17-9786-e529b5bb7262,"Rm Nasi Padang Kencana Minang, Marga Jaya",,4.7,0.0,2,Menengah,1,Aktif,"Minuman, Aneka nasi, Cepat saji","Minimarket Pintu Air 2 Marga Mulya, Jalan Insinyur Haji Juanda, Kayuringinjaya, Kota Bekasi, Jawa Barat, Jawa, 17141, Indonesia",Kota Bekasi,Kayuringinjaya,17141,-6.237450817688026,106.99938744306566,https://gofood.link/a/DACfLqm,2022-03-07T18:19:41.898Z
c1a5007f-5818-4144-8a65-f03a7014cbcb,"Toko Kopi Tuku, Jatiasih",,4.8,0.0,2,Menengah,1,Aktif,"Minuman, Kopi","Jalan Wibawa Mukti II, Komplek Pemda Jatiasih, Jatimekar, Kota Bekasi, Jawa Barat, Jawa, 17423, Indonesia",Kota Bekasi,Jatimekar,17423,-6.2958094,106.959254,https://gofood.link/a/DEfVeYY,2022-03-14T15:52:54.649Z
44e9e98b-e2ba-4ed4-b977-a268a976cc73,"Sushi Yay, Pondok Ungu",,4.7,0.0,3,Mahal,1,Aktif,"Cepat saji, Jepang, Aneka nasi, Ayam & bebek","Jalan Pondok Ungu Permai, Pondok Ungu Permai, Kabupaten Bekasi, Jawa Barat, Jawa, 17125, Indonesia",Kabupaten Bekasi,Pondok Ungu Permai,17125,-6.182207,107.008179,https://gofood.link/a/DJsMbU1,2022-03-22T15:31:28.051Z
25be6700-07a8-4640-9443-623665b49b36,"Solaria, Grand Kota Bintang Bekasi",,4.7,0.0,3,Mahal,1,Aktif,Cepat saji,"Solaria, Jalan Tol Lingkar Luar Jakarta, Bintarajaya, Kota Bekasi, Jawa Barat, Jawa, 17145, Indonesia",Kota Bekasi,Bintarajaya,17145,-6.247951,106.956757,https://gofood.link/a/DLt2G11,2022-03-26T10:52:53.880Z
9ead1ccb-5aa3-432a-82b6-f05ab721f1d1,"Richeese Factory, Golden City",,4.7,0.0,3,Mahal,1,Aktif,"Cepat saji, Ayam & bebek, Aneka nasi","Harapan Baru, Kota Bekasi, Jawa Barat, Jawa, 17121, Indonesia",Kota Bekasi,,17121,-6.208122,107.02168,https://gofood.link/a/DNA3feb,2022-03-30T11:33:03.235Z
98009e48-ab6c-4e31-8386-4d3588a7b290,"Hokben Kitchen, Jatimakmur Bekasi",,4.8,0.0,3,Mahal,1,Aktif,"Jepang, Aneka nasi","Jalan Raya Jati Makmur, Duta Indah, Jatimakmur, Kota Bekasi, Jawa Barat, Jawa, 17413, Indonesia",Kota Bekasi,Jatimakmur,17413,-6.284825,106.933157,https://gofood.link/a/DSe1dLd,2022-04-06T09:20:29.617Z
6377bb10-996b-45d2-ace2-e077a8c59ed2,"Chatime x Cupbop, Ruko Jati Asih",,4.8,0.0,2,Menengah,1,Aktif,"Minuman, Jajanan","Richeese Factory Jati Asih, Jalan Raya Jati Asih, Komplek Pemda Jatiasih, Kota Bekasi, Jawa Barat, Jawa, 17423, Indonesia",Kota Bekasi,Komplek Pemda Jatiasih,17423,-6.293151,106.959842,https://gofood.link/a/DSrAXas,2022-04-06T19:14:33.206Z
7b1a82c6-996c-48d7-a39b-163e66a75bc8,"Mie Gacoan Bekasi, Juanda",,4.7,0.0,1,Murah,1,Aktif,Bakmie,"DISDUKCAPIL Kota Bekasi, 1, Jalan Insinyur Haji Juanda, Rawasemut, Bekasi Jaya, Kota Bekasi, Jawa Barat, Jawa, 17113, Indonesia",Kota Bekasi,Bekasi Jaya,17113,-6.243210343590947,107.0055276883115,https://gofood.link/a/DVTDjB7,2022-04-13T08:26:53.564Z
77148a8d-99c6-4de3-a582-86d82d429ce1,Mixue Patriot,,4.7,0.0,2,Menengah,1,Aktif,"Minuman, Jajanan, Sweets","Jalan Pemuda Patriot, Kranji, Jakasampurna, Kota Bekasi, Jawa Barat, Jawa, 17136, Indonesia",Kota Bekasi,Jakasampurna,17136,-6.239736858041473,106.97029989212751,https://gofood.link/a/DZ9Ms7u,2022-04-19T13:05:14.515Z
998e0efe-e89f-40c5-a67d-51525c2a9352,"Kopi Janji Jiwa & Jiwa Toast, Golden City",,4.7,0.0,2,Menengah,1,Aktif,"Kopi, Sweets, Minuman, Roti, Jajanan","Harapan Baru, Kota Bekasi, Jawa Barat, Jawa, 17121, Indonesia",Kota Bekasi,,17121,-6.205065,107.02162,https://gofood.link/a/DaGCMnw,2022-01-19T10:15:42.507Z
1282f65b-0186-4b20-b768-428569dba03c,"Mixue, Galaxy Bekasi",,4.7,0.0,2,Menengah,1,Aktif,Minuman,"Jalan Pulo Sirih Utama, Pondok Pekayon Indah, Pekayon, Jakasetia, Kota Bekasi, Jawa Barat, Jawa, 17147, Indonesia",Kota Bekasi,Jakasetia,17147,-6.268124,106.972069,https://gofood.link/a/DaGpH3L,2022-01-19T10:05:04.767Z
5006b236-a504-454e-bebe-4f4bde8574ae,"Mangkokku Rice Bowl, Ruko Topaz Summarecon Bekasi",,4.8,0.0,3,Mahal,1,Aktif,"Aneka nasi, Ayam & bebek, Cepat saji","Summarecon Bekasi, Harapan Mulya, Kota Bekasi, Jawa Barat, Jawa, 17143, Indonesia",Kota Bekasi,Harapan Mulya,17143,-6.2253158,106.9940421,https://gofood.link/a/Dc2rZGQ,2022-01-21T22:37:38.892Z
dcce61bf-dfab-40b6-86ba-fd637225c12d,"Ayam Gepuk Pak Gembus, Pekayon New",,4.7,0.0,2,Menengah,1,Aktif,"Ayam & bebek, Aneka nasi, Cepat saji","Multazam Utama, 17A, Jalan Pekayon Raya, Pekayon, Margajaya, Kota Bekasi, Jawa Barat, Jawa, 17148, Indonesia",Kota Bekasi,Margajaya,17148,-6.263226,106.98682,https://gofood.link/a/DdktWTo,2022-01-24T10:22:47.492Z
1a41d3ad-d1e4-4de6-bfad-4afcb0a2ac1f,"Republic Kebab Premium, Kayuringin Jaya",,4.8,0.0,2,Menengah,1,Aktif,Jajanan,"Jalan Rajawali Raya, Kranji, Kayuringinjaya, Kota Bekasi, Jawa Barat, Jawa, 17136, Indonesia",Kota Bekasi,Kayuringinjaya,17136,-6.238332,106.981696,https://gofood.link/a/DkT2Mwd,2022-02-07T18:14:07.661Z
4a2e899c-be8d-442a-b64a-7f5b15706506,"Kopi Kenangan, Ruko Cikarang Festival",,4.8,0.0,2,Menengah,1,Aktif,"Kopi, Minuman, Jajanan, Sweets","Ciantra, Kabupaten Bekasi, Jawa Barat, Jawa, 17550, Indonesia",Kabupaten Bekasi,,17550,-6.3425245,107.1189348,https://gofood.link/a/DqYF2Tb,2022-02-17T10:34:16.144Z
8acea6ac-ee44-45d0-81fa-f9dff279c5ac,"Mixue, Mutiara Gading Timur",,4.8,0.0,2,Menengah,1,Aktif,Minuman,"Jalan Mutiara Gading Timur, Perum. Mutiara Gading Timur, Mutiara Gading, Mustikajaya, Kota Bekasi, Jawa Barat, Jawa, 17158, Indonesia",Kota Bekasi,Mustikajaya,17158,-6.286843,107.031806,https://gofood.link/a/Dz1Vu83,2022-03-04T16:58:52.895Z
30a386cb-bac5-471e-800a-b0d3f90b7eab,"Mixue, Jatiwaringin",,4.7,0.0,2,Menengah,1,Aktif,Minuman,"Jalan Jati Waringin, Jatiwaringin, Kota Bekasi, Jawa Barat, Jawa, 17411, Indonesia",Kota Bekasi,Jatiwaringin,17411,-6.26771,106.91161,https://gofood.link/a/Dz2g64W,2022-03-04T17:14:49.056Z
f3471593-c78b-4d26-ae61-e6dbe9b068e6,"Sushi Yay, Mustika Jaya",,4.6,0.0,3,Mahal,1,Aktif,"Aneka nasi, Jepang, Cepat saji, Ayam & bebek","Jalan Raya Zamrud Selatan, Dukuh Zamrud, Padurenan, Kota Bekasi, Jawa Barat, Jawa, 16340, Indonesia",Kota Bekasi,Padurenan,16340,-6.320689,107.017131,https://gofood.link/a/E1WNUuU,2022-04-22T22:50:14.416Z
514a8ff9-7d1e-420d-8f00-024f3d12cf3b,"Sushi Yay, Jati Asih",,4.6,0.0,3,Mahal,1,Aktif,"Aneka nasi, Cepat saji, Jepang, Ayam & bebek","Jalan Bunga Sakura Raya, Sakura Regency, Pamahan, Jatiluhur, Kota Bekasi, Jawa Barat, Jawa, 17425, Indonesia",Kota Bekasi,Jatiluhur,17425,-6.308858,106.955477,https://gofood.link/a/E1WNsLQ,2022-04-22T22:49:52.800Z
2843d433-7b70-4f28-a3c8-5eb71a22c629,"Sushi Yay, Bintara",,4.6,0.0,3,Mahal,1,Aktif,"Aneka nasi, Jepang, Ayam & bebek","Jalan Bintara Raya, Kranji, Kota Bekasi, Jawa Barat, Jawa, 17136, Indonesia",Kota Bekasi,Kranji,17136,-6.234083,106.972323,https://gofood.link/a/E1WPSJu,2022-04-22T22:51:01.727Z
6477c13d-a719-409b-b835-449ddc5523be,"Sushi Yay, Mangun Jaya",,4.6,0.0,3,Mahal,1,Aktif,"Aneka nasi, Jepang, Cepat saji, Ayam & bebek","Jalan K. Haji Masud, Kompas, Tambun, Kabupaten Bekasi, Jawa Barat, Jawa, 17520, Indonesia",Kabupaten Bekasi,Tambun,17520,-6.25894,107.072097,https://gofood.link/a/E1WPpjy,2022-04-22T22:50:38.681Z
8d891bde-1430-44d7-9bc7-1765db3c95f3,"HokBen Kitchen, Sumber Artha",,4.8,0.0,3,Mahal,1,Aktif,"Jepang, Cepat saji","Bintarajaya, Kota Bekasi, Jawa Barat, Jawa, 17412, Indonesia",Kota Bekasi,,17412,-6.249227,106.945601,https://gofood.link/a/EAYn5aw,2022-06-26T13:47:25.107Z
39d24e0d-1159-4537-9059-7ec07f82477a,"Toko Kopi Tuku, Harapan Indah",,4.8,0.0,2,Menengah,1,Aktif,"Minuman, Kopi","41, Jalan Taman Cemara, Kota Harapan Indah, Kabupaten Bekasi, Jawa Barat, Jawa, 17214, Indonesia",Kabupaten Bekasi,Kota Harapan Indah,17214,-6.170378,106.975789,https://gofood.link/a/ECECVoq,2022-06-29T19:01:12.321Z
af2c84c3-0280-4a1e-8650-f30a90687ffb,"Mixue, Dukuh Zamrud",,4.8,0.0,2,Menengah,1,Aktif,"Sweets, Minuman, Kopi","Jalan Raya Zamrud Selatan, Dukuh Zamrud, Padurenan, Kota Bekasi, Jawa Barat, Jawa, 17155, Indonesia",Kota Bekasi,Padurenan,17155,-6.3175596,107.0193243,https://gofood.link/a/EJX4SBA,2022-07-11T17:24:50.587Z
6e1191bf-ff5e-42d2-bbe9-1c55962048b3,"Bittersweet By Najla, Harapan Indah",,4.7,0.0,3,Mahal,1,Aktif,"Sweets, Jajanan","Jalan Boulevard Hijau Raya, Kota Harapan Indah, Pejuang, Kota Bekasi, Jawa Barat, Jawa, 17181, Indonesia",Kota Bekasi,Pejuang,17181,-6.18656,106.97947,https://gofood.link/a/ELTKxxs,2022-07-15T09:58:07.559Z
6c48e159-485a-40fe-a127-6263e1eceb84,Mixue Nusantara Raya,,4.7,0.0,2,Menengah,1,Aktif,"Minuman, Sweets","Jalan Nusantara, Bulak Kapal, Aren Jaya, Kota Bekasi, Jawa Barat, Jawa, 17111, Indonesia",Kota Bekasi,Aren Jaya,17111,-6.242774786597833,107.03689008951186,https://gofood.link/a/EaNypgN,2022-05-09T18:34:36.689Z
df5a7582-7d76-476c-855b-8f8aab5a608b,MIXUE ALTERNATIF CIBUBUR,,4.7,0.0,2,Menengah,1,Aktif,"Minuman, Sweets, Jajanan","Jalan Transyogi, Kota Bekasi, Jawa Barat, Jawa, 17435, Indonesia",Kota Bekasi,,17435,-6.380011653740843,106.92318521440028,https://gofood.link/a/EeUPS7d,2022-05-17T13:49:22.449Z
